index	par_id	category	region	text	label	subgroup
1637	@@4630656	poor-families	my	Aruna Gopinath ( AG ) : Members of such groups are usually vulnerable and gullible . Most of them are from troubled homes , come from poor families or do not possess proper education . Recruiters target such individuals and promise them a better life , either in this lifetime or in the afterlife .	3	poverty
1640	@@1867976	poor-families	tz	During the implementation Camfed will work together with community members and leaders from this district to support girls and boys from poor families to attend government secondary schools .	0	poverty
1645	@@21825014	poor-families	hk	"Children should have the right to go to school , but many poor families can not see it for their children . My son is eight years old . He loves reading books . One day he asked me , "" Mum , why ca n't I borrow books from the library ? "" I do n't know how to answer !"	0	poverty
1686	@@14398234	poor-families	lk	Deputy Public Prosecutor Fariza Hamzah requested for bail to be set at 20,000 Malaysian Ringgit each , saying their act had smeared the country 's image . Lawyer M. Manoharan , who represented the two accused , pleaded for a lower bail amount as he said the accused were from poor families and had no criminal records . Another counsel for the accused , A. Sivanesan said his clients had cooperated with the police during their detention and argued the bail amount was unreasonable . Judge Muhammad Faizal Ismail then set bail at 7,000 Malaysian Ringgit with one surety each and fixed October 7 as the next date of trial . Incidentally one US dollar equals about four Malaysian Ringgits .	0	poverty
1691	@@3093149	poor-families	au	"EcoPost also provides an income for poor families who collect scrap plastic and other waste . Rutto says about 550 people have gained employment through her recycling efforts : "" Ours is a social enterprise . We 're looking at eradicating poverty , not just making money . We have given job opportunities to many youths """	1	poverty
1706	@@20498336	poor-families	gb	Almost 200 boys , many from extremely poor families , train around three times a week at the Ghazi stadium .	0	poverty
1711	@@4590872	poor-families	bd	Please do not try to snatch the poor people 's bank out of their hands . There is no reason to believe that it will be a pleasant experience for the government to engage in a char-grabbing fight with the 8.4 million poor families , by changing the law with a stroke of a pen . There should be no reason to expect that the people of the country will sit idly by and watch the organization that has brought them recognition and glory across the world be grabbed , broken into pieces and destroyed .	0	poverty
1721	@@19096719	poor-families	nz	Tann 's organisation terrorised poor families in the south of America for almost three decades and specialised in stealing white babies , especially those with blonde hair and blue eyes .	0	poverty
1756	@@15139583	poor-families	ie	On the morning of September 22nd 1884 the HMS Wasp was sent on the less than savoury task of ferrying police and bailiffs to the small island of Inishtrahull to evict three poor families . But the ship would never reach its destination and was dashed on the rocks below Tory lighthouse . The truth of what exactly happened still remains a mystery . Was this just a tragic accident or were there dark forces at work ?	0	poverty
1757	@@20131192	poor-families	ng	When we measured progress on these indicators in 2005-2006 , we recorded noteworthy gains in terms of enrolment of pupils in at least five states . Again , retention of knowledge spiked . In the states we studied , there was at least 28 per cent boost in access , and retention increased by 53 per cent . Pupils from poor families rushed to school to eat free mid-day meals which in many cases were the most nutritious they would eat in a day .	1	poverty
1766	@@1249024	poor-families	ca	Second , children can be taken into care because of substandard housing , a stricture that focuses specifically on Manitoba 's poor families . Instead of using increased taxpayer funds to put children in care , why not direct funds to help bring the home up to standard ? I am sure most Manitobans would favour the latter ; not only would it be more effective for healthier family outcomes , it 's cost-efficient .	1	poverty
