index	par_id	category	region	text	label	subgroup
601	@@18788393	homeless	gb	"How did we get here ? To answer that , you have to go back to 1986 and the work of an eccentric and powerful California politician , John "" Vasco "" Vasconcellos . That year , the Democrat Vasconcellos managed to persuade a deeply sceptical Republican state governor to fund a three-year task force to explore the value of self-esteem . Vasco was convinced that low self-esteem was the source of a huge array of social issues , including unemployment , educational failure , child abuse , domestic violence , homelessness and gang warfare . He became convinced that raising the population 's self-esteem would act as a "" social vaccine "" , saving the state billions ."	0	homelessness
602	@@19262287	in-need	my	According to social activist Manjeet Sidhu , this is one of the efforts of social activists like her to help the home which is in need of a clean environment as all of its residents are children under seven years old .	0	homelessness
604	@@16805483	homeless	gh	As a result , millions of Syrians as well as peoples of other countries in the region have been made both homeless and hopeless .	4	homelessness
610	@@23452977	in-need	nz	""" This is the first step in building more new homes to help those most in need in our regions . In total , it will build more than 270 bedrooms for individuals or families in the areas where they are needed most ."	1	homelessness
615	@@10080106	homeless	jm	According to statistics dated March 2015 , the Board of Supervision ( BoS ) in the Poor Relief Department recorded 1,418 homeless people , up from the 1,057 who were captured in its point in time survey that was done between November 18 and 24 in 2012 .	0	homelessness
619	@@20440058	in-need	bd	""" We continue to identify the most vulnerable refugees , such as unaccompanied children , women , the elderly and disabled , in need of shelter , food , water and healthcare . """	0	homelessness
620	@@17250457	homeless	gh	The situation , according Tahiru , has rendered most of the farmers jobless and homeless currently with some of them said to be perching with other relations with no source of livelihood .	0	homelessness
621	@@25836320	in-need	au	It would make cycling great again . But he 's British . And that 's the main problem . <h> Le Tour is in need of a French winner	0	homelessness
622	@@4038812	homeless	us	Rosanne Haggerty runs the New York City nonprofit Common Ground , which has launched an effort to find permanent housing for 100,000 chronically homeless people .	0	homelessness
623	@@50074059	homeless	gb	FILE - This undated file photo from surveillance video provided by the Los Angele Police Department shows a man they are seeking in connection with the assault on multiple homeless men who were brutally beaten with a baseball bat in Los Angeles early Sunday , Sept. 16 , 2018 . Two of those men have died . Authorities on Monday , Sept. 24 , arrested a man on suspicion of bludgeoning a homeless man in Santa Monica , Calif. , earlier Monday . He is now being investigated in connection with at least six attacks in both cities that have left three dead . ( Los Angeles Police Department via AP , File )	0	homelessness
636	@@21088988	homeless	my	Even if the dog had been a homeless stray , she said , it should not have been euthanised on the spot .	0	homelessness
640	@@20992508	homeless	sg	"Perhaps , "" homeless stereotypes "" really are n't all that accurate ."	0	homelessness
645	@@20667599	homeless	in	Hurricane Harvey was one of the biggest flood-producing storms in United States history . On the heels of Harvey , hurricanes Irma and Jose bore down on the Caribbean and U.S. This is apparently a sign of things to come , as climate-changed hurricanes will become wetter and rainier . And it 's not just North America ; recent extreme floods in India , Bangladesh and Nepal resulted in 1,200 deaths and left millions homeless . In July of this year , large hailstones hit Istanbul , causing excessive damage . The United Nations has called for cities to build resilience to climate change .	0	homelessness
646	@@1010798	homeless	us	A story in the Colorado Springs Gazette earlier this year included examples from those who work the front lines with the homeless . One meth addict , for instance , has gotten numerous warnings for sleeping under a bridge . Police have n't arrested him . They just keep trying to get him help .	0	homelessness
647	@@19668255	in-need	sg	The Denmark international was linked with a move to the Premier League but talk of interest from Madrid has increased in recent weeks , with the Spanish and European champions in need of attacking reinforcements after selling Alvaro Morata and Mariano Diaz .	0	homelessness
650	@@26073438	in-need	in	"When contacted , Yadav said , "" There are two things that drive me to deliver my best . The sense of responsibility that I have as an officer of the Government of India . And , I get happy when I see smiles on the faces of people who are caught up in the complexities of bureaucracy . If the government is paying me for taking up responsibilities , then it becomes my duty to help those in need . """	4	homelessness
662	@@18711964	in-need	in	Today , many national and state level welfare schemes exist for which the leprosy-affected are eligible . Unfortunately , the schemes hardly target those most in need of them .	0	homelessness
